5 19711105091614666463423991013069000371110  9 12000  0  79720 12088 6943 0000  GSFC-ZN  
5 19711105093616124792723987704308000071110  8 12000  0  79720 12088 6943 0000  ARCH-ZN  
5 19711108092117999769125286488856000371110  4 14000  0  79860 10097 6943 0000  ARCH-ZN  
5 19711108135041499743525332560572000371110  6 13000  0  79720 11092 6943 0000  ARCH-ZN  
5 19711108151654999776225434532737000371110  6 13000  0  79590 15060 6943 0000  ARCH-ZN  
5 19711109075543499683625816978528000371110  6 13000  0  79990 10030 6943 0000  ARCH-ZN  
5 19711109092623666455125725834234000371110  9 12000  0  79990 10030 6943 0000  ARCH-ZN  
5 19711109101433333134825690128825000371110  9 12000  0  79990 10030 6943 0000  ARCH-ZN  
5 19711109110056499787625666698778000371110  6 13000  0  79990 10030 6943 0000  ARCH-ZN  
5 19711109115644999784425654780315000371110  8 12000  0  79990 12030 6943 0000  ARCH-ZN  
5 19711109124646999795625660395711000371110  6 13000  0  79990 12030 6943 0000  ARCH-ZN  
5 19711109132117499789525673492251000371110  6 13000  0  79990 12030 6943 0000  ARCH-ZN  
5 19711109143417999773825725460985000371110  7 13000  0  79990 12030 6943 0000  ARCH-ZN  
5 19711109151836999768425771958328000371110  3 15000  0  79990 12030 6943 0000  ARCH-ZN  
5 19711109161236999776025841767571000371110  6 13000  0  79990 12030 6943 0000  ARCH-ZN  
5 19711110110810001157426036641405000271110  3 15000  0  80260  8040 6943 0000  ARCH-ZN  
5 19711110134713250690226009049142000271110 12 12000  0  80260  9072 6943 0000  ARCH-ZN  
5 19711124000041999555225095485112000071110  3 12000  0  79320  8042 6943 0000  ARCH-ZN  
5 19711124021650699951725144113659000071110 10  7000  0  79460  6047 6943 0000  ARCH-ZN  
5 19711126010248488146224462403022000371110 43  4000  0  79720 10040 6943 0000  ARCH-ZN  
5 19711126043211251071924542258420000371110  4 10000  0  79860  8040 6943 0000  ARCH-ZN  
5 19711127005437500157524186767892000371110  8  8000  0  79860 11030 6943 0000  ARCH-ZN  
5 19711127041402400450124192701149000371110  5  9000  0  79860  9032 6943 0000  ARCH-ZN  
5 19711128001653666282423987190578000271110  9  7000  0  79190 12020 6943 0000  ARCH-ZN  
5 19711128002608000059623991171994000371110  6  9000  0  79190 12020 6943 0000  ARCH-ZN  
5 19711128033915999662823889846309000271110  9  7000  0  79060 12020 6943 0000  ARCH-ZN  
5 19711130015812999541623707808349000371110  6  9000  0  77860 11035 6943 0000  ARCH-ZN  
5 19711130045027375062623628328225000371110  8  8000  0  79060  9030 6943 0000  ARCH-ZN  
5 19711130075401799660323737559786000371110 10  7000  0  79320  9045 6943 0000  ARCH-ZN  
5 19711203080800600572524049317879000371110  5  9000  0  79590   073 6943 0000  ARCH-ZN  
5 19711203082256499537924045305021000071110  6  9000  0  79590   073 6943 0000  ARCH-ZN  
5 19711203105445002776524182208229000371110  6  9000  0  79320   090 6943 0000  ARCH-ZN  
5 19711204053636800278824431847048000371110 15  6000  0  79060  8043 6943 0000  ARCH-ZN  
5 19711204091125934988024387719302000371110 31  5000  0  79190  4043 6943 0000  ARCH-ZN  
5 19711207085614999430525602766469000071110  8  8000  0  78660  7050 6943 0000  ARCH-ZN  
5 19711207120736899436125593408567000071110 10  7000  0  78660  5050 6943 0000  ARCH-ZN  
5 19711207122534799440025609450342000371110  5  9000  0  78660  5050 6943 0000  ARCH-ZN  
5 19711207130006749441925635966631000271110  8  8000  0  78660  5050 6943 0000  ARCH-ZN  
5 19711208092545332709225982324548000271110  9  7000  0  79060  8045 6943 0000  ARCH-ZN  
5 19711208121157599366325938422001000271110  5  9000  0  79060  7045 6943 0000  ARCH-ZN  
5 19711208122415332704325941191001000371110  9  7000  0  79060  7045 6943 0000  ARCH-ZN  
5 19711225032642499613224345354656000071110  6  9000  0  80390 14038 6943 0000  ARCH-ZN  
5 19711226012524666571724142212445000371110  9  7000  0  79720 13034 6943 0000  ARCH-ZN  
5 19711226041656399249724210263453000371110  5  9000  0  79860 14035 6943 0000  ARCH-ZN  
5 19711226043029999572124216484296000071110  8  8000  0  79860 14035 6943 0000  ARCH-ZN  
